,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1225,David Warner,90,59,152.54,7,4,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016
1226,Shakib Al Hasan,66,49,134.69,4,4,GL,Eden Gardens,08 May 2016
1227,KL Rahul,68,53,128.3,3,4,MI,M. Chinnaswamy Stadium,11 May 2016
1228,Carlos Brathwaite,34,11,309.09,3,3,KKR,Arun Jaitley Stadium,30 April 2016
1229,Jos Buttler,29,11,263.63,1,3,RCB,M. Chinnaswamy Stadium,11 May 2016
1230,Thisara Perera,34,13,261.53,3,3,RCB,Maharashtra Cricket Association's International Stadium,22 April 2016
1231,Carlos Brathwaite,20,8,250.0,0,3,RPS,Arun Jaitley Stadium,05 May 2016
1232,Mitchell McClenaghan,20,8,250.0,0,3,KKR,Eden Gardens,13 April 2016
1233,Bipul Sharma,27,11,245.45,0,3,GL,Arun Jaitley Stadium,27 May 2016
1234,Shane Watson,19,8,237.5,0,3,SRH,M. Chinnaswamy Stadium,12 April 2016
1235,Moises Henriques,31,14,221.42,1,3,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1236,Quinton de Kock,108,51,211.76,15,3,RCB,M. Chinnaswamy Stadium,17 April 2016
1237,Axar Patel,36,17,211.76,1,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016
1238,Yusuf Pathan,60,29,206.89,6,3,RCB,M. Chinnaswamy Stadium,02 May 2016
1239,Yusuf Pathan,37,18,205.55,4,3,RPS,Eden Gardens,14 May 2016
1240,Kieron Pollard,39,19,205.26,4,3,RCB,Wankhede Stadium,20 April 2016
1241,Andre Russell,39,19,205.26,2,3,RCB,Eden Gardens,16 May 2016
1242,Steve Smith,45,23,195.65,4,3,MI,Maharashtra Cricket Association's International Stadium,01 May 2016
1243,David Warner,59,31,190.32,7,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016
1244,AB de Villiers,59,31,190.32,5,3,KKR,Eden Gardens,16 May 2016
1245,Jos Buttler,41,22,186.36,3,3,KKR,Eden Gardens,13 April 2016
1246,David Warner,69,38,181.57,8,3,RCB,M. Chinnaswamy Stadium,29 May 2016
1247,Manish Pandey,52,29,179.31,3,3,MI,Eden Gardens,13 April 2016
1248,Ashish Reddy,32,18,177.77,2,3,RCB,M. Chinnaswamy Stadium,12 April 2016
1249,Dwayne Smith,53,30,176.66,5,3,DC,Arun Jaitley Stadium,27 April 2016
1250,Krunal Pandya,49,28,175.0,3,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016
1251,Yuvraj Singh,42,24,175.0,3,3,PBKS,IS Bindra Stadium,15 May 2016
1252,Shane Watson,33,19,173.68,2,3,DC,M. Chinnaswamy Stadium,17 April 2016
1253,Gurkeerat Mann Singh,51,30,170.0,3,3,RPS,ACA-VDCA Stadium,21 May 2016
1254,Shikhar Dhawan,51,30,170.0,4,3,KKR,Eden Gardens,22 May 2016
1255,Brendon McCullum,60,36,166.66,6,3,DC,Arun Jaitley Stadium,27 April 2016
1256,Virat Kohli,79,48,164.58,7,3,DC,M. Chinnaswamy Stadium,17 April 2016
1257,David Warner,93,58,160.34,11,3,GL,Arun Jaitley Stadium,27 May 2016
1258,Manish Pandey,48,30,160.0,2,3,SRH,Eden Gardens,22 May 2016
1259,Brendon McCullum,49,31,158.06,3,3,RPS,Saurashtra Cricket Association Stadium,14 April 2016
1260,Ajinkya Rahane,66,42,157.14,7,3,MI,Wankhede Stadium,09 April 2016
1261,Rishabh Pant,39,26,150.0,2,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016
1262,Rohit Sharma,31,21,147.61,1,3,DC,ACA-VDCA Stadium,15 May 2016
1263,Virat Kohli,75,51,147.05,7,3,SRH,M. Chinnaswamy Stadium,12 April 2016
1264,Virat Kohli,75,51,147.05,5,3,KKR,Eden Gardens,16 May 2016
1265,KL Rahul,51,35,145.71,4,3,GL,Saurashtra Cricket Association Stadium,24 April 2016
1266,Murali Vijay,59,41,143.9,4,3,RPS,ACA-VDCA Stadium,21 May 2016
1267,Rohit Sharma,85,60,141.66,8,3,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016
1268,Rohit Sharma,62,44,140.9,4,3,RCB,Wankhede Stadium,20 April 2016
1269,Karun Nair,83,59,140.67,8,3,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016
1270,Kieron Pollard,27,20,135.0,0,3,PBKS,ACA-VDCA Stadium,13 May 2016
1271,Ajinkya Rahane,67,52,128.84,4,3,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016
1272,Martin Guptill,48,42,114.28,2,3,DC,ACA-VDCA Stadium,15 May 2016
1273,Faf du Plessis,34,33,103.03,1,3,MI,Wankhede Stadium,09 April 2016
1274,Nitish Rana,25,28,89.28,0,3,PBKS,ACA-VDCA Stadium,13 May 2016
1275,Stuart Binny,16,4,400.0,1,2,KKR,M. Chinnaswamy Stadium,02 May 2016
1276,Sarfaraz Khan,35,10,350.0,5,2,SRH,M. Chinnaswamy Stadium,12 April 2016
1277,Axar Patel,16,5,320.0,0,2,DC,IS Bindra Stadium,07 May 2016
1278,Axar Patel,21,7,300.0,1,2,KKR,Eden Gardens,04 May 2016
1279,Aaron Finch,29,10,290.0,3,2,KKR,Eden Gardens,08 May 2016
1280,Deepak Hooda,14,5,280.0,0,2,RPS,ACA-VDCA Stadium,10 May 2016
1281,Thisara Perera,14,5,280.0,0,2,DC,Arun Jaitley Stadium,05 May 2016
1282,Shane Watson,36,13,276.92,5,2,RPS,M. Chinnaswamy Stadium,07 May 2016
1283,Bipul Sharma,14,6,233.33,0,2,KKR,Arun Jaitley Stadium,25 May 2016
1284,Glenn Maxwell,32,14,228.57,3,2,RPS,IS Bindra Stadium,17 April 2016
1285,Tim Southee,25,11,227.27,1,2,GL,Wankhede Stadium,16 April 2016
1286,Suresh Raina,20,9,222.22,1,2,PBKS,IS Bindra Stadium,11 April 2016
1287,Krunal Pandya,36,17,211.76,4,2,DC,Arun Jaitley Stadium,23 April 2016
1288,Eklavya Dwivedi,19,9,211.11,1,2,RCB,M. Chinnaswamy Stadium,24 May 2016
1289,Jos Buttler,28,14,200.0,2,2,RCB,Wankhede Stadium,20 April 2016
1290,Suresh Raina,20,10,200.0,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016
1291,Brendon McCullum,43,22,195.45,5,2,RPS,Maharashtra Cricket Association's International Stadium,29 April 2016
1292,Sachin Baby,25,13,192.3,2,2,MI,M. Chinnaswamy Stadium,11 May 2016
1293,Chris Morris,38,20,190.0,4,2,RPS,ACA-VDCA Stadium,17 May 2016
1294,Kieron Pollard,35,19,184.21,3,2,RCB,M. Chinnaswamy Stadium,11 May 2016
1295,AB de Villiers,64,35,182.85,5,2,PBKS,IS Bindra Stadium,09 May 2016
1296,Robin Uthappa,36,20,180.0,1,2,MI,Wankhede Stadium,28 April 2016
1297,Albie Morkel,16,9,177.77,0,2,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016
1298,David Miller,30,17,176.47,1,2,MI,IS Bindra Stadium,25 April 2016
1299,Rohit Sharma,30,17,176.47,4,2,GL,Green Park,21 May 2016
1300,Brendon McCullum,42,24,175.0,5,2,RCB,Saurashtra Cricket Association Stadium,24 April 2016
1301,Quinton de Kock,52,30,173.33,6,2,PBKS,IS Bindra Stadium,07 May 2016
1302,Rishabh Pant,69,40,172.5,9,2,GL,Saurashtra Cricket Association Stadium,03 May 2016
