,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1313,Robin Uthappa,13,6,216.66,3,0,SRH,Eden Gardens,22 May 2016
1314,Virat Kohli,13,4,325.0,1,1,GL,M. Chinnaswamy Stadium,14 May 2016
1315,Dinesh Karthik,13,5,260.0,2,0,RCB,Saurashtra Cricket Association Stadium,24 April 2016
1316,Brendon McCullum,13,5,260.0,0,2,RPS,Saurashtra Cricket Association Stadium,14 April 2016
1317,KL Rahul,13,5,260.0,2,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016
1318,Moises Henriques,13,5,260.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1319,Krunal Pandya,13,4,325.0,1,1,DC,Arun Jaitley Stadium,23 April 2016
1320,Brendon McCullum,13,4,325.0,0,2,DC,Arun Jaitley Stadium,27 April 2016
1321,Manish Pandey,13,4,325.0,0,2,SRH,Eden Gardens,22 May 2016
1322,Shane Watson,13,5,260.0,3,0,KKR,M. Chinnaswamy Stadium,02 May 2016
1323,Karun Nair,13,4,325.0,0,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016
1324,Manan Vohra,13,5,260.0,3,0,DC,Arun Jaitley Stadium,15 April 2016
1325,Bipul Sharma,13,5,260.0,0,2,KKR,Arun Jaitley Stadium,25 May 2016
1326,Carlos Brathwaite,13,4,325.0,0,2,RPS,Arun Jaitley Stadium,05 May 2016
1327,Steve Smith,13,5,260.0,3,0,MI,Maharashtra Cricket Association's International Stadium,01 May 2016
1328,Sanju Samson,13,5,260.0,1,1,MI,Arun Jaitley Stadium,23 April 2016
1329,Gautam Gambhir,13,4,325.0,1,1,MI,Wankhede Stadium,28 April 2016
1330,Usman Khawaja,13,5,260.0,3,0,DC,ACA-VDCA Stadium,17 May 2016
1331,Yuvraj Singh,13,5,260.0,1,1,MI,ACA-VDCA Stadium,08 May 2016
1332,Steve Smith,13,4,325.0,1,1,MI,Maharashtra Cricket Association's International Stadium,01 May 2016
1333,David Miller,13,6,216.66,0,1,MI,IS Bindra Stadium,25 April 2016
1334,Martin Guptill,13,4,325.0,0,2,DC,ACA-VDCA Stadium,15 May 2016
1335,Dwayne Bravo,13,5,260.0,3,0,SRH,Arun Jaitley Stadium,27 May 2016
1336,Dinesh Karthik,13,4,325.0,3,0,KKR,Eden Gardens,08 May 2016
1337,AB de Villiers,13,5,260.0,2,0,PBKS,IS Bindra Stadium,09 May 2016
1338,Sam Billings,13,6,216.66,2,0,KKR,Arun Jaitley Stadium,30 April 2016
1339,MS Dhoni,13,5,260.0,0,2,GL,Maharashtra Cricket Association's International Stadium,29 April 2016
1340,Chris Morris,13,4,325.0,0,2,GL,Arun Jaitley Stadium,27 April 2016
1341,Ambati Rayudu,13,4,325.0,1,1,DC,ACA-VDCA Stadium,15 May 2016
1342,Axar Patel,13,4,325.0,1,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016
1343,AB de Villiers,13,4,325.0,3,0,DC,M. Chinnaswamy Stadium,17 April 2016
1344,Thisara Perera,13,4,325.0,0,2,DC,Arun Jaitley Stadium,05 May 2016
1345,Shakib Al Hasan,13,4,325.0,0,2,GL,Eden Gardens,08 May 2016
1346,Karun Nair,13,6,216.66,3,0,KKR,Arun Jaitley Stadium,30 April 2016
1347,Harbhajan Singh,13,5,260.0,3,0,RPS,Wankhede Stadium,09 April 2016
1348,Kieron Pollard,13,3,433.33,0,2,PBKS,ACA-VDCA Stadium,13 May 2016
1349,AB de Villiers,13,4,325.0,0,2,SRH,M. Chinnaswamy Stadium,12 April 2016
1350,Hardik Pandya,28,6,466.66,1,4,RPS,Maharashtra Cricket Association's International Stadium,06 April 2017
1351,Glenn Maxwell,27,6,450.0,2,3,MI,Holkar Cricket Stadium,20 April 2017
1352,Rishabh Pant,26,6,433.33,2,3,KKR,Arun Jaitley Stadium,17 April 2017
1353,Sunil Narine,25,6,416.66,1,3,RCB,M. Chinnaswamy Stadium,07 May 2017
1354,Kedar Jadhav,24,6,400.0,2,2,DC,M. Chinnaswamy Stadium,08 April 2017
1355,Sunil Narine,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,07 May 2017
1356,Chris Lynn,23,6,383.33,1,3,GL,Saurashtra Cricket Association Stadium,07 April 2017
1357,Chris Morris,22,5,440.0,2,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017
1358,Rishabh Pant,22,5,440.0,1,3,GL,Arun Jaitley Stadium,04 May 2017
1359,Manish Pandey,21,6,350.0,2,2,MI,Wankhede Stadium,09 April 2017
1360,Glenn Maxwell,20,5,400.0,0,3,MI,Wankhede Stadium,11 May 2017
1361,Chris Lynn,20,5,400.0,1,2,GL,Saurashtra Cricket Association Stadium,07 April 2017
1362,Chris Lynn,20,6,333.33,1,2,RCB,M. Chinnaswamy Stadium,07 May 2017
1363,Hashim Amla,20,5,400.0,2,2,MI,Holkar Cricket Stadium,20 April 2017
1364,Kane Williamson,20,6,333.33,2,1,PBKS,IS Bindra Stadium,28 April 2017
1365,Manan Vohra,20,5,400.0,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017
1366,Chris Gayle,20,5,400.0,2,2,GL,Saurashtra Cricket Association Stadium,18 April 2017
1367,Ishan Kishan,20,6,333.33,2,2,RCB,Saurashtra Cricket Association Stadium,18 April 2017
1368,Aaron Finch,19,5,380.0,1,2,RPS,Saurashtra Cricket Association Stadium,14 April 2017
1369,Sanju Samson,19,6,316.66,1,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017
1370,Rahul Tripathi,19,5,380.0,0,3,KKR,Eden Gardens,03 May 2017
1371,Rahul Tripathi,18,6,300.0,3,1,KKR,Eden Gardens,03 May 2017
1372,Sunil Narine,18,6,300.0,3,1,RCB,Eden Gardens,23 April 2017
1373,Robin Uthappa,18,5,360.0,1,2,DC,Eden Gardens,28 April 2017
1374,Axar Patel,18,6,300.0,2,1,RCB,M. Chinnaswamy Stadium,05 May 2017
1375,Manoj Tiwary,18,6,300.0,3,1,RCB,M. Chinnaswamy Stadium,16 April 2017
1376,Kedar Jadhav,18,6,300.0,2,1,GL,Saurashtra Cricket Association Stadium,18 April 2017
1377,Yuvraj Singh,17,6,283.33,4,0,DC,Arun Jaitley Stadium,02 May 2017
1378,Suresh Raina,17,4,425.0,1,2,RCB,Saurashtra Cricket Association Stadium,18 April 2017
1379,Travis Head,17,4,425.0,1,2,KKR,M. Chinnaswamy Stadium,07 May 2017
1380,MS Dhoni,17,5,340.0,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017
1381,David Warner,17,6,283.33,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1382,Rahul Tripathi,17,5,340.0,1,2,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017
1383,Rishabh Pant,17,5,340.0,1,2,GL,Arun Jaitley Stadium,04 May 2017
1384,David Warner,17,4,425.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1385,Robin Uthappa,17,4,425.0,1,2,RPS,Maharashtra Cricket Association's International Stadium,26 April 2017
1386,Shaun Marsh,17,6,283.33,2,1,SRH,IS Bindra Stadium,28 April 2017
1387,Shikhar Dhawan,17,6,283.33,4,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017
1388,Virat Kohli,17,5,340.0,2,1,MI,M. Chinnaswamy Stadium,14 April 2017
1389,Rahul Tripathi,17,4,425.0,1,2,GL,Saurashtra Cricket Association Stadium,14 April 2017
1390,Yuvraj Singh,17,6,283.33,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017
1391,MS Dhoni,17,5,340.0,2,1,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017
1392,AB de Villiers,17,5,340.0,1,2,PBKS,Holkar Cricket Stadium,10 April 2017
1393,Marlon Samuels,16,6,266.66,0,2,RPS,Arun Jaitley Stadium,12 May 2017
1394,Gautam Gambhir,16,6,266.66,4,0,GL,Saurashtra Cricket Association Stadium,07 April 2017
1395,Aaron Finch,16,4,400.0,2,1,RCB,M. Chinnaswamy Stadium,27 April 2017
1396,Aaron Finch,16,6,266.66,2,1,KKR,Eden Gardens,21 April 2017
1397,Rohit Sharma,16,6,266.66,4,0,RPS,Rajiv Gandhi Intl. Cricket Stadium,21 May 2017
1398,Hardik Pandya,16,4,400.0,1,2,DC,Arun Jaitley Stadium,06 May 2017
1399,Manan Vohra,16,5,320.0,3,0,RCB,Holkar Cricket Stadium,10 April 2017
1400,Ben Stokes,16,5,320.0,0,2,GL,Maharashtra Cricket Association's International Stadium,01 May 2017
1401,David Warner,16,5,320.0,1,2,PBKS,IS Bindra Stadium,28 April 2017
1402,Chris Morris,16,4,400.0,2,1,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017
1403,Parthiv Patel,16,6,266.66,2,1,GL,Saurashtra Cricket Association Stadium,29 April 2017
1404,Glenn Maxwell,16,5,320.0,2,1,KKR,Eden Gardens,13 April 2017
1405,Chris Lynn,16,4,400.0,1,2,MI,Eden Gardens,13 May 2017
1406,Sunil Narine,16,5,320.0,4,0,GL,Eden Gardens,21 April 2017
1407,Axar Patel,16,4,400.0,1,2,GL,Saurashtra Cricket Association Stadium,23 April 2017
1408,Sunil Narine,16,4,400.0,1,2,PBKS,Eden Gardens,13 April 2017
1409,Ben Stokes,15,6,250.0,0,2,GL,Maharashtra Cricket Association's International Stadium,01 May 2017
1410,Sanju Samson,15,5,300.0,0,2,GL,Arun Jaitley Stadium,04 May 2017
1411,Hashim Amla,15,4,375.0,2,1,GL,IS Bindra Stadium,07 May 2017
1412,Krunal Pandya,15,6,250.0,2,1,SRH,Wankhede Stadium,12 April 2017
1413,Ravindra Jadeja,15,4,375.0,0,2,DC,Arun Jaitley Stadium,04 May 2017
1414,Ben Cutting,15,5,300.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017
1415,Lendl Simmons,15,5,300.0,0,2,PBKS,Wankhede Stadium,11 May 2017
1416,Nitish Rana,15,5,300.0,0,2,PBKS,Holkar Cricket Stadium,20 April 2017
1417,Mandeep Singh,15,4,375.0,2,1,PBKS,M. Chinnaswamy Stadium,05 May 2017
1418,Ben Stokes,15,4,375.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017
1419,Sanju Samson,15,5,300.0,0,2,GL,Arun Jaitley Stadium,04 May 2017
1420,Brendon McCullum,15,4,375.0,2,1,RPS,Saurashtra Cricket Association Stadium,14 April 2017
1421,Brendon McCullum,15,4,375.0,2,1,KKR,Eden Gardens,21 April 2017
1422,Aaron Finch,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,27 April 2017
1423,Suresh Raina,15,6,250.0,2,1,DC,Arun Jaitley Stadium,04 May 2017
1424,Dinesh Karthik,15,5,300.0,2,1,DC,Arun Jaitley Stadium,04 May 2017
1425,Steve Smith,15,4,375.0,2,1,RCB,Maharashtra Cricket Association's International Stadium,29 April 2017
1426,Glenn Maxwell,15,4,375.0,0,2,KKR,IS Bindra Stadium,09 May 2017
1427,Glenn Maxwell,15,5,300.0,0,2,GL,IS Bindra Stadium,07 May 2017
1428,Suryakumar Yadav,15,4,375.0,2,1,RPS,Eden Gardens,03 May 2017
1429,Kieron Pollard,15,4,375.0,0,2,RCB,M. Chinnaswamy Stadium,14 April 2017
1430,Shaun Marsh,15,5,300.0,2,1,SRH,IS Bindra Stadium,28 April 2017
1431,Corey Anderson,15,5,300.0,0,2,PBKS,Arun Jaitley Stadium,15 April 2017
1432,Karun Nair,15,5,300.0,2,1,SRH,Arun Jaitley Stadium,02 May 2017
1433,Suresh Raina,15,5,300.0,2,1,KKR,Eden Gardens,21 April 2017
1434,Suresh Raina,15,4,375.0,0,2,DC,Arun Jaitley Stadium,04 May 2017
1435,Ishan Kishan,15,6,250.0,2,1,MI,Saurashtra Cricket Association Stadium,29 April 2017
1436,Dwayne Smith,15,5,300.0,2,1,RPS,Saurashtra Cricket Association Stadium,14 April 2017
1437,Glenn Maxwell,15,6,250.0,0,2,MI,Wankhede Stadium,11 May 2017
1438,Robin Uthappa,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1439,Rishabh Pant,14,4,350.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017
1440,Kane Williamson,14,5,280.0,3,0,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1441,Shikhar Dhawan,14,5,280.0,2,1,MI,Wankhede Stadium,12 April 2017
1442,Shreyas Iyer,14,5,280.0,1,1,KKR,Eden Gardens,28 April 2017
1443,Rishabh Pant,14,6,233.33,1,1,GL,Arun Jaitley Stadium,04 May 2017
1444,MS Dhoni,14,5,280.0,0,2,MI,Wankhede Stadium,16 May 2017
1445,Sunil Narine,14,5,280.0,2,1,GL,Eden Gardens,21 April 2017
1446,David Warner,14,4,350.0,0,2,GL,Rajiv Gandhi Intl. Cricket Stadium,09 April 2017
1447,Karun Nair,14,6,233.33,2,1,MI,Arun Jaitley Stadium,06 May 2017
1448,Glenn Maxwell,14,4,350.0,0,2,RCB,Holkar Cricket Stadium,10 April 2017
1449,Kedar Jadhav,14,4,350.0,2,1,GL,Saurashtra Cricket Association Stadium,18 April 2017
1450,Chris Lynn,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,07 May 2017
1451,Hashim Amla,14,6,233.33,2,1,GL,Saurashtra Cricket Association Stadium,23 April 2017
1452,Aaron Finch,14,5,280.0,0,2,DC,Green Park,10 May 2017
1453,Brendon McCullum,14,5,280.0,2,1,RPS,Saurashtra Cricket Association Stadium,14 April 2017
1454,Manish Pandey,14,5,280.0,3,0,RPS,Eden Gardens,03 May 2017
1455,Hashim Amla,14,4,350.0,0,2,MI,Holkar Cricket Stadium,20 April 2017
1456,Martin Guptill,14,5,280.0,2,1,SRH,IS Bindra Stadium,28 April 2017
1457,Dinesh Karthik,14,5,280.0,0,1,MI,Wankhede Stadium,16 April 2017
1458,Chris Gayle,14,4,350.0,0,2,GL,Saurashtra Cricket Association Stadium,18 April 2017
1459,Andrew Tye,14,4,350.0,0,2,MI,Saurashtra Cricket Association Stadium,29 April 2017
1460,David Warner,14,5,280.0,3,0,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1461,Rohit Sharma,14,5,280.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2017
1462,Aaron Finch,14,4,350.0,2,1,KKR,Eden Gardens,21 April 2017
1463,Ajinkya Rahane,14,5,280.0,3,0,MI,Maharashtra Cricket Association's International Stadium,06 April 2017
1464,Shikhar Dhawan,14,5,280.0,2,1,DC,Arun Jaitley Stadium,02 May 2017
1465,Aaron Finch,14,5,280.0,0,2,RCB,M. Chinnaswamy Stadium,27 April 2017
1466,Rahul Tripathi,14,6,233.33,2,1,KKR,Eden Gardens,03 May 2017
1467,Steve Smith,14,6,233.33,2,1,DC,Arun Jaitley Stadium,12 May 2017
1468,Hardik Pandya,14,3,466.66,2,1,PBKS,Holkar Cricket Stadium,20 April 2017
1469,Kieron Pollard,14,5,280.0,0,2,DC,Arun Jaitley Stadium,06 May 2017
1470,David Warner,14,6,233.33,3,0,RPS,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017
1471,Dan Christian,14,4,350.0,2,1,PBKS,Holkar Cricket Stadium,08 April 2017
1472,Chris Lynn,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,07 May 2017
1473,Jos Buttler,14,4,350.0,0,2,PBKS,Holkar Cricket Stadium,20 April 2017
1474,Steve Smith,14,4,350.0,0,2,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017
1475,Gautam Gambhir,14,6,233.33,3,0,GL,Saurashtra Cricket Association Stadium,07 April 2017
1476,Pawan Negi,14,5,280.0,0,2,MI,Wankhede Stadium,01 May 2017
1477,Kane Williamson,14,4,350.0,0,2,DC,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017
1478,Karn Sharma,14,4,350.0,2,1,PBKS,Wankhede Stadium,11 May 2017
1479,Brendon McCullum,14,5,280.0,0,2,MI,Wankhede Stadium,16 April 2017
1480,Manan Vohra,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017
1481,Shreyas Iyer,14,4,350.0,0,2,SRH,Arun Jaitley Stadium,02 May 2017
1482,Dwayne Smith,13,6,216.66,2,0,PBKS,IS Bindra Stadium,07 May 2017
1483,AB de Villiers,13,4,325.0,0,2,PBKS,Holkar Cricket Stadium,10 April 2017
1484,MS Dhoni,13,4,325.0,1,1,KKR,Maharashtra Cricket Association's International Stadium,26 April 2017
1485,Pawan Negi,13,5,260.0,3,0,DC,Arun Jaitley Stadium,14 May 2017
1486,Rahul Tripathi,13,6,216.66,1,1,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017
1487,Dinesh Karthik,13,4,325.0,0,2,DC,Arun Jaitley Stadium,04 May 2017
1488,Virat Kohli,13,5,260.0,3,0,RPS,Maharashtra Cricket Association's International Stadium,29 April 2017
1489,Karun Nair,13,5,260.0,3,0,RCB,Arun Jaitley Stadium,14 May 2017
1490,Lendl Simmons,13,6,216.66,1,1,DC,Arun Jaitley Stadium,06 May 2017
1491,Shreyas Iyer,13,4,325.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017
1492,Jos Buttler,13,4,325.0,3,0,RCB,Wankhede Stadium,01 May 2017
1493,Colin de Grandhomme,13,5,260.0,3,0,MI,Eden Gardens,13 May 2017
1494,Parthiv Patel,13,6,216.66,3,0,RPS,Wankhede Stadium,24 April 2017
1495,Lendl Simmons,13,5,260.0,0,2,PBKS,Wankhede Stadium,11 May 2017
1496,Wriddhiman Saha,13,4,325.0,0,2,KKR,Eden Gardens,13 April 2017
1497,Kedar Jadhav,13,4,325.0,1,1,DC,M. Chinnaswamy Stadium,08 April 2017
1498,David Warner,13,4,325.0,1,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017
1499,Rahul Tripathi,13,4,325.0,3,0,KKR,Maharashtra Cricket Association's International Stadium,26 April 2017
1500,Shreyas Iyer,28,6,466.66,1,4,KKR,Arun Jaitley Stadium,27 April 2018
1501,Jos Buttler,28,6,466.66,4,2,KKR,Eden Gardens,15 May 2018
1502,Rishabh Pant,26,5,520.0,2,3,SRH,Arun Jaitley Stadium,10 May 2018
1503,Chris Gayle,26,5,520.0,0,4,SRH,IS Bindra Stadium,19 April 2018
1504,Shane Watson,26,6,433.33,2,3,SRH,Wankhede Stadium,27 May 2018
1505,Ishan Kishan,24,4,600.0,0,4,KKR,Eden Gardens,09 May 2018
1506,KL Rahul,24,6,400.0,3,2,DC,IS Bindra Stadium,08 April 2018
1507,Jos Buttler,23,6,383.33,1,3,DC,Arun Jaitley Stadium,02 May 2018
1508,Suresh Raina,22,6,366.66,2,2,PBKS,Maharashtra Cricket Association's International Stadium,20 May 2018
1509,Ambati Rayudu,22,6,366.66,1,3,DC,Arun Jaitley Stadium,18 May 2018
1510,Manan Vohra,21,5,420.0,2,2,MI,M. Chinnaswamy Stadium,01 May 2018
1511,Kane Williamson,21,5,420.0,0,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018
1512,Sunil Narine,21,5,420.0,2,2,RR,Eden Gardens,15 May 2018
1513,Marcus Stoinis,21,5,420.0,2,2,MI,Holkar Cricket Stadium,04 May 2018
1514,Kane Williamson,21,6,350.0,3,1,RR,Sawai Mansingh Stadium,29 April 2018
1515,Andre Russell,21,5,420.0,0,3,DC,Eden Gardens,16 April 2018
1516,Colin de Grandhomme,21,5,420.0,0,3,MI,M. Chinnaswamy Stadium,01 May 2018
1517,Abhishek Sharma,20,5,400.0,1,2,RCB,Arun Jaitley Stadium,12 May 2018
1518,Suryakumar Yadav,20,5,400.0,2,2,PBKS,Wankhede Stadium,16 May 2018
1519,Andre Russell,20,5,400.0,0,3,CSK,Chidambaram,10 April 2018
1520,Chris Gayle,20,5,400.0,2,2,CSK,IS Bindra Stadium,15 April 2018
1521,Sunil Narine,20,6,333.33,2,2,RCB,Eden Gardens,08 April 2018
1522,Dwayne Bravo,20,6,333.33,0,3,MI,Wankhede Stadium,07 April 2018
1523,Alex Hales,19,5,380.0,0,3,DC,Rajiv Gandhi Intl. Cricket Stadium,05 May 2018
1524,Faf du Plessis,19,5,380.0,3,1,SRH,Wankhede Stadium,22 May 2018
1525,Deepak Chahar,19,5,380.0,1,2,PBKS,Maharashtra Cricket Association's International Stadium,20 May 2018
1526,Sunil Narine,19,5,380.0,3,1,SRH,Eden Gardens,25 May 2018
1527,Andre Russell,19,4,475.0,0,3,DC,Eden Gardens,16 April 2018
1528,Harshal Patel,19,4,475.0,0,3,CSK,Arun Jaitley Stadium,18 May 2018
1529,MS Dhoni,19,5,380.0,1,2,PBKS,IS Bindra Stadium,15 April 2018
1530,AB de Villiers,19,5,380.0,0,3,CSK,M. Chinnaswamy Stadium,25 April 2018
1531,MS Dhoni,19,6,316.66,0,3,RCB,Maharashtra Cricket Association's International Stadium,05 May 2018
1532,Dwayne Bravo,19,5,380.0,1,2,MI,Wankhede Stadium,07 April 2018
1533,Vijay Shankar,19,5,380.0,0,3,CSK,Maharashtra Cricket Association's International Stadium,30 April 2018
1534,Prithvi Shaw,19,5,380.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,05 May 2018
1535,Rashid Khan,18,4,450.0,1,2,KKR,Eden Gardens,25 May 2018
1536,Rahul Tripathi,18,4,450.0,3,1,KKR,Eden Gardens,15 May 2018
1537,Robin Uthappa,18,6,300.0,1,2,DC,Eden Gardens,16 April 2018
1538,Sunil Narine,18,6,300.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1539,Rishabh Pant,18,5,360.0,1,2,MI,Wankhede Stadium,14 April 2018
1540,Ambati Rayudu,18,6,300.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018
1541,Evin Lewis,18,6,300.0,3,1,DC,Wankhede Stadium,14 April 2018
1542,Carlos Brathwaite,18,6,300.0,1,2,CSK,Wankhede Stadium,22 May 2018
1543,D'Arcy Short,18,4,450.0,0,3,DC,Arun Jaitley Stadium,02 May 2018
1544,Brendon McCullum,17,5,340.0,1,2,MI,M. Chinnaswamy Stadium,01 May 2018
1545,AB de Villiers,17,5,340.0,1,2,DC,M. Chinnaswamy Stadium,21 April 2018
1546,AB de Villiers,17,5,340.0,1,2,CSK,M. Chinnaswamy Stadium,25 April 2018
1547,Krunal Pandya,17,4,425.0,1,2,PBKS,Wankhede Stadium,16 May 2018
1548,Sanju Samson,17,6,283.33,2,1,SRH,Sawai Mansingh Stadium,29 April 2018
1549,Rishabh Pant,17,5,340.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,30 April 2018
1550,Ishan Kishan,17,4,425.0,1,2,DC,Wankhede Stadium,14 April 2018
1551,Chris Gayle,17,5,340.0,1,2,KKR,Eden Gardens,21 April 2018
1552,MS Dhoni,17,4,425.0,1,2,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1553,Prithvi Shaw,17,5,340.0,3,0,PBKS,Arun Jaitley Stadium,23 April 2018
1554,Ambati Rayudu,17,5,340.0,1,2,KKR,Chidambaram,10 April 2018
1555,Hardik Pandya,17,5,340.0,1,2,RR,Wankhede Stadium,13 May 2018
1556,Rishabh Pant,17,6,283.33,1,2,CSK,Arun Jaitley Stadium,18 May 2018
1557,Ishan Kishan,17,5,340.0,1,2,PBKS,Wankhede Stadium,16 May 2018
1558,Sunil Narine,17,5,340.0,1,2,RCB,Eden Gardens,08 April 2018
1559,Virat Kohli,17,5,340.0,0,2,KKR,M. Chinnaswamy Stadium,29 April 2018
1560,Ravichandran Ashwin,17,5,340.0,1,2,KKR,Holkar Cricket Stadium,12 May 2018
1561,Ajinkya Rahane,17,5,340.0,4,0,KKR,Sawai Mansingh Stadium,18 April 2018
1562,Ishan Kishan,17,5,340.0,2,1,CSK,Wankhede Stadium,07 April 2018
1563,Dinesh Karthik,17,5,340.0,1,2,PBKS,Holkar Cricket Stadium,12 May 2018
1564,Shane Watson,17,4,425.0,1,2,RR,Maharashtra Cricket Association's International Stadium,20 April 2018
1565,Krunal Pandya,17,5,340.0,2,1,CSK,Wankhede Stadium,07 April 2018
1566,Rishabh Pant,17,6,283.33,2,1,SRH,Arun Jaitley Stadium,10 May 2018
1567,Shane Watson,16,6,266.66,2,1,KKR,Chidambaram,10 April 2018
1568,Vijay Shankar,16,5,320.0,1,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,05 May 2018
1569,Evin Lewis,16,6,266.66,1,2,DC,Arun Jaitley Stadium,20 May 2018
1570,AB de Villiers,16,5,320.0,1,2,CSK,M. Chinnaswamy Stadium,25 April 2018
1571,Kane Williamson,16,5,320.0,2,1,RCB,M. Chinnaswamy Stadium,17 May 2018
1572,KL Rahul,16,6,266.66,2,1,DC,IS Bindra Stadium,08 April 2018
1573,Virat Kohli,16,6,266.66,2,1,DC,Arun Jaitley Stadium,12 May 2018
1574,Mandeep Singh,16,5,320.0,1,2,KKR,Eden Gardens,08 April 2018
1575,Mandeep Singh,16,6,266.66,3,0,RR,M. Chinnaswamy Stadium,15 April 2018
1576,Ben Cutting,16,5,320.0,1,2,KKR,Eden Gardens,09 May 2018
1577,Krunal Pandya,16,5,320.0,2,1,CSK,Wankhede Stadium,07 April 2018
1578,Jason Roy,16,4,400.0,1,2,MI,Wankhede Stadium,14 April 2018
1579,Rohit Sharma,16,5,320.0,4,0,CSK,Maharashtra Cricket Association's International Stadium,28 April 2018
1580,Karun Nair,16,5,320.0,1,2,CSK,Maharashtra Cricket Association's International Stadium,20 May 2018
1581,Rishabh Pant,16,5,320.0,2,1,PBKS,IS Bindra Stadium,08 April 2018
1582,Prithvi Shaw,16,6,266.66,1,2,RR,Arun Jaitley Stadium,02 May 2018
1583,KL Rahul,16,6,266.66,1,2,RCB,M. Chinnaswamy Stadium,13 April 2018
1584,Chris Lynn,16,4,400.0,1,2,PBKS,Eden Gardens,21 April 2018
1585,Sunil Narine,16,5,320.0,1,2,PBKS,Holkar Cricket Stadium,12 May 2018
1586,Robin Uthappa,16,6,266.66,4,0,MI,Wankhede Stadium,06 May 2018
1587,Evin Lewis,16,5,320.0,0,2,RR,Wankhede Stadium,13 May 2018
1588,Ambati Rayudu,16,6,266.66,2,1,SRH,Maharashtra Cricket Association's International Stadium,13 May 2018
1589,Evin Lewis,16,5,320.0,2,1,DC,Arun Jaitley Stadium,20 May 2018
1590,Suresh Raina,16,6,266.66,4,0,RR,Maharashtra Cricket Association's International Stadium,20 April 2018
1591,Shane Watson,15,5,300.0,1,1,SRH,Wankhede Stadium,27 May 2018
1592,KL Rahul,15,4,375.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,26 April 2018
1593,KL Rahul,15,5,300.0,3,0,RR,Sawai Mansingh Stadium,08 May 2018
1594,Ben Cutting,15,5,300.0,2,1,DC,Arun Jaitley Stadium,20 May 2018
1595,Sanju Samson,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,15 April 2018
1596,Shubman Gill,15,5,300.0,0,2,CSK,Eden Gardens,03 May 2018
1597,KL Rahul,15,5,300.0,1,1,RR,Holkar Cricket Stadium,06 May 2018
1598,Wriddhiman Saha,15,6,250.0,3,0,KKR,Eden Gardens,14 April 2018
1599,Krunal Pandya,15,4,375.0,2,1,PBKS,Holkar Cricket Stadium,04 May 2018
1600,Carlos Brathwaite,15,5,300.0,0,2,CSK,Wankhede Stadium,22 May 2018
1601,Suryakumar Yadav,15,6,250.0,2,1,KKR,Wankhede Stadium,06 May 2018
